episode,total_reward,steps,success,collision,timeout,distance_to_target,parking_accuracy,exploration_rate,timestamp
274,167.03505972410073,200,False,False,True,4.741557126802086,0.0,0.01,1748939936.3651109
275,-45.42699764078643,200,False,False,True,26.902288383201732,0.0,0.01,1748939937.7572079
276,-91.60257624605852,51,False,True,False,18.734783953906355,0.0,0.01,1748939938.1851654
277,-72.42406084828117,200,False,False,True,23.35024581451358,0.0,0.01,1748939939.7808003
278,-84.35645409345034,39,False,True,False,11.644620528295933,0.0,0.01,1748939940.1265774
279,-103.24427804534422,69,False,True,False,11.989782504726518,0.0,0.01,1748939940.7280245
280,-81.38136382000987,41,False,True,False,5.201287810664715,0.0,0.01,1748939941.0505474
281,117.8281866680356,200,False,False,True,5.760448012065671,0.0,0.01,1748939944.1709638
282,-93.98201169645029,47,False,True,False,13.746098438475464,0.0,0.01,1748939944.5646977
283,-84.87950943687433,52,False,True,False,8.217289287049997,0.0,0.01,1748939945.0742805
284,-84.94433832511206,200,False,False,True,24.519276630277286,0.0,0.01,1748939946.8757782
285,22.815563943262,200,False,False,True,4.020429975776621,0.0,0.01,1748939948.5897944
286,-98.28310836918696,5,False,True,False,6.745089032999876,0.0,0.01,1748939948.641254
287,-50.85747522663312,200,False,False,True,16.470703935657003,0.0,0.01,1748939950.3772755
288,-105.04096401809332,96,False,True,False,37.60906506716438,0.0,0.01,1748939951.0748973
289,-101.75559227509221,128,False,True,False,14.678764118659393,0.0,0.01,1748939951.93569
290,-37.491408983068986,200,False,False,True,22.54823997781289,0.0,0.01,1748939953.5419617
291,-93.29290139383177,26,False,True,False,12.538026134124081,0.0,0.01,1748939953.7626476
292,-103.87388360278514,174,False,True,False,8.601366937429125,0.0,0.01,1748939955.229154
293,51.47411314469688,200,False,False,True,13.735168173170585,0.0,0.01,1748939956.7758114
294,-32.52332102349309,200,False,False,True,10.300060790279439,0.0,0.01,1748939958.481611
295,-71.20897920356973,46,False,True,False,19.65652469226153,0.0,0.01,1748939958.8804874
296,102.12010679069328,200,False,False,True,12.594718778638304,0.0,0.01,1748939960.3685079
297,-106.91316918487244,198,False,True,False,11.522667020375224,0.0,0.01,1748939961.7283626
298,-56.72424591849061,200,False,False,True,16.15358986013374,0.0,0.01,1748939963.1525507
299,-97.21992354211346,19,False,True,False,26.167452847864407,0.0,0.01,1748939963.2902954
300,-69.1473031663245,200,False,False,True,22.752998686046645,0.0,0.01,1748939964.7863479
301,-123.02461114594159,173,False,True,False,9.82885451067856,0.0,0.01,1748939966.9445968
302,-98.26189249171448,20,False,True,False,34.03956276198036,0.0,0.01,1748939967.088916
303,25.695550988613324,200,False,False,True,8.311474417291521,0.0,0.01,1748939968.4831095
304,-114.70154716652604,73,False,True,False,30.46622438760198,0.0,0.01,1748939968.9877965
305,-92.78395661726994,200,False,False,True,24.09830291438965,0.0,0.01,1748939970.4031696
306,-110.60215564669038,28,False,True,False,22.82118289554562,0.0,0.01,1748939970.6347287
307,19.30249939622068,200,False,False,True,26.21433012771986,0.0,0.01,1748939972.0228086
308,-79.09627696872671,200,False,False,True,21.698995405949308,0.0,0.01,1748939973.6542375
309,-100.11564270230565,32,False,True,False,20.529938108037026,0.0,0.01,1748939973.9035552
