episode,total_reward,steps,success,collision,timeout,distance_to_target,parking_accuracy,exploration_rate,timestamp
287,-50.04606713854726,200,False,False,True,20.988604948429757,0.0,0.3743240049724316,1748944759.6793373
288,-52.580252479479185,200,False,False,True,32.64945293327385,0.0,0.37311179119543403,1748944760.6706889
289,111.37902548412941,200,False,False,True,15.917482794544853,0.0,0.37190410826480813,1748944761.6553657
290,-60.563916121441146,200,False,False,True,25.83753835518917,0.0,0.3707009392457777,1748944762.6434882
291,-46.674735405500996,200,False,False,True,26.97836027423873,0.0,0.3695022672668632,1748944763.6183264
292,-30.20699136001829,200,False,False,True,20.257903169164365,0.0,0.368308075519645,1748944764.6683085
293,130.98831643481373,200,False,False,True,11.477783554506761,0.0,0.3671183472585276,1748944765.6620429
294,-71.46934596651197,200,False,False,True,31.695863957439453,0.0,0.36593306580050494,1748944766.6356642
295,-45.29836486887329,200,False,False,True,14.959240655000515,0.0,0.36475221452492634,1748944767.6991873
296,-127.69950609905422,147,False,True,False,19.22589802903411,0.0,0.3635757768732637,1748944768.4609122
297,160.3172132577683,200,False,False,True,8.037304897883121,0.0,0.3624037363488789,1748944769.5545886
298,-67.22135826182004,200,False,False,True,24.222818163876813,0.0,0.36123607651679274,1748944770.5460038
299,-54.09153351653582,200,False,False,True,36.1408840082534,0.0,0.3600727810034546,1748944771.584827
300,-65.11468075222703,200,False,False,True,21.425692299659108,0.0,0.35891383349651224,1748944772.523399
301,118.07197242854531,200,False,False,True,7.4892180041767435,0.0,0.35775921774458413,1748944774.7121885
302,-68.00297599899228,200,False,False,True,19.817416083422426,0.0,0.35660891755703034,1748944775.8754153
303,131.92366707955867,200,False,False,True,15.27992809239829,0.0,0.35546291680372655,1748944776.8077245
304,-48.58847317167726,200,False,False,True,23.526582860837873,0.0,0.354321199414837,1748944777.742975
305,174.49016215782547,200,False,False,True,9.037754293004905,0.0,0.3531837493805898,1748944778.8127553
306,-133.2070940024405,127,False,True,False,19.948442105205658,0.0,0.3520505507510521,1748944779.5262568
307,171.64473673104837,200,False,False,True,6.703166964859843,0.0,0.3509215876359067,1748944780.5128233
308,-66.73922727138681,200,False,False,True,29.315316459643807,0.0,0.3497968442042288,1748944781.53967
309,118.35611781309034,200,False,False,True,14.9657303710076,0.0,0.3486763046842644,1748944782.5239801
310,161.79981867253568,200,False,False,True,14.299640443918992,0.0,0.3475599533632089,1748944783.519392
311,157.85068011194605,200,False,False,True,15.09415085225496,0.0,0.34644777458698706,1748944784.6011288
312,-53.32683524717935,200,False,False,True,30.789997091847038,0.0,0.345339752760033,1748944785.672556
313,184.7729211123826,200,False,False,True,10.689626203277868,0.0,0.3442358723450721,1748944786.6620014
314,-132.05087953446923,133,False,True,False,33.702817126135265,0.0,0.34313611786290266,1748944787.3975637
315,175.94633367285692,200,False,False,True,5.915658089076165,0.0,0.342040473892179,1748944788.3742542
316,197.32585015086454,200,False,False,True,3.208018015480999,0.0,0.3409489250691954,1748944789.3772197
317,201.46844725846006,200,False,False,True,10.508653137848196,0.0,0.3398614560876703,1748944790.4317896
318,179.76907452677466,200,False,False,True,23.103269993326442,0.0,0.33877805169853203,1748944791.4225721
319,75.0501782365796,200,False,False,True,21.89547339716594,0.0,0.33769869670970476,1748944792.3589494
320,-63.57271683491324,200,False,False,True,20.694360918730442,0.0,0.3366233759858952,1748944793.287205
321,-51.61139061941389,200,False,False,True,13.168433750076787,0.0,0.3355520744483813,1748944794.2307568
322,-69.89920975878074,200,False,False,True,32.887974159906044,0.0,0.3344847770747996,1748944795.2338111
